name_ko,story_id,title,hook,story_ko,culture_region,era,story_type,source_kind,source_url,confidence,editorial_note
서양모과,bstory-medlar-bletting-frost,서리를 맞아야 먹는 과일,설탕이 흔해지기 전 유럽의 겨울 단맛은 물러 터진 열매에서 왔어요.,"서양모과는 장미과의 작은 나무로 남동유럽에서 중앙아시아에 걸쳐 자라고, 늦봄에 장미를 닮은 희거나 연분홍인 꽃을 큼직하게 피워요. 수천 년 동안 재배됐고 고대 그리스와 로마에서도 중요한 과실수였는데, 이유는 단순해요. 딴 직후에는 딱딱하고 떫어서 먹을 수 없지만 서리를 맞히거나 서늘한 곳에 두고 블레팅이라 부르는 물러짐을 기다리면, 흰 과육이 갈색으로 변하면서 단맛이 올라와요. 설탕이 널리 퍼진 1500년경 이전까지 가을과 겨울에 얻을 수 있는 몇 안 되는 단맛이었던 셈이에요. 빅토리아 시대 잉글랜드에서 다시 유행해 형편이 넉넉한 집에서 젤리와 술을 담갔고요. 프랑스 이름 퀼 드 시앵은 개 엉덩이라는 뜻인데, 쭈그러진 꽃받침 자국을 보고 붙인 말이에요.",europe,ancient,history,garden,https://arboretumfoundation.org/2019/09/26/medlar/,repeated,블레팅 기간은 자료마다 2주 안팎으로 갈리고 서리를 맞히는 방식도 함께 전해진다.
루피너스,bstory-lupine-hilda-hamlin-maine,메인주 길가를 물들인 주머니 속 씨앗,산책길마다 주머니에서 루피너스 씨를 흘리고 다닌 할머니가 있었어요.,"힐다 에드워즈 햄린은 1904년 십 대 나이에 미국 메인주 크리스마스 코브로 왔어요. 스미스 칼리지 교수였던 삼촌이 부른 길이었죠. 삼촌이 세상을 떠난 뒤 러더퍼드섬의 여름 별장을 물려받은 그는 해마다 그곳에서 여름을 보내며, 주머니에 넣어 둔 루피너스 씨를 해안 산책길에 흘리고 다녔어요. 남의 차를 얻어 탈 때는 창밖으로 씨를 던지기도 했고요. 이 조용한 씨뿌리기는 1971년 잡지 기사로 처음 세상에 알려졌어요. 근처 더매리스코타에 살며 그를 알고 지내던 그림책 작가 바버라 쿠니는 1982년 미스 럼피우스로 그의 이야기를 옮겼고, 이 책은 전미도서상을 받아 지금도 고전 목록에 오르내려요. 힐다는 1989년, 101번째 생일을 두 주 앞두고 세상을 떠났어요.",usa,20c,history,other,https://www.maine.gov/sos/maineatlas/explore-the-atlas/hilda-edwards-hamlin-lupine-lady,repeated,메인주 국무장관실 공식 아틀라스. 연구자들은 메인 해안의 루피너스 확산 시점을 1950년 무렵으로 보아 그가 단일 기원이라는 서술은 피했다. 루피너스 폴리필루스는 메인 자생종이 아니다.
루피너스,bstory-lupine-tarwi-andes,안데스의 쓴 콩 타르위,안데스 사람들은 루피너스 씨앗을 물에 며칠씩 담가 쓴맛을 빼고 먹어 왔어요.,"안데스에는 루피너스 무타빌리스, 케추아어로 타르위, 아이마라어로 타우리라 부르는 루피너스가 있어요. 씨앗의 단백질 함량이 46에서 48퍼센트, 기름이 16에서 23퍼센트나 되지만 그대로는 쓴맛이 강해 먹을 수 없어요. 그래서 물에 이삼일 담가 물에 녹는 알칼로이드를 빼내는 과정을 반드시 거쳐요. 페루 중부 만타로 계곡에서 약 1800년 전으로 연대가 매겨진 흔적이 나왔고, 나스카 무덤과 티와나쿠 도기에서도 확인돼요. 잉카 이전 시기의 의례용 그릇에는 타르위 그림이 그려져 있고요. 콩과답게 뿌리혹으로 질소를 고정해 척박한 땅에서도 자라고 해발 800미터에서 3000미터까지 견뎌요.",andes,ancient,history,other,https://scalar.usc.edu/works/plants-and-people/tarwi-a-forgotten-gift-from-the-andes,repeated,"재배 면적 감소 수치는 집계 기준이 명시되지 않아 본문에서 뺐다. 속명 lupus(늑대) 어원설은 어원 사전 자체가 ""이유 불확실""이라고 밝혀 단정하지 않았다."
브리오니아,bstory-bryony-mandrake-mould-fraud,흙 속에 거푸집을 묻는 사기,어린 브리오니아 뿌리에 틀을 씌우면 한 철 만에 사람 모양이 나왔어요.,"잉글랜드에는 진짜 맨드레이크가 야생으로 자라지 않았지만, 사람 모양 뿌리를 원하는 손님은 늘 있었어요. 그래서 사기꾼들은 흰브리오니아의 굵은 덩이뿌리를 맨드레이크라 속여 팔았어요. 1832년에 나온 그린의 유니버설 허벌이 그 수법을 적어 뒀는데, 한창 자라는 어린 브리오니아 둘레의 흙을 파헤치고 원하는 모양의 거푸집을 뿌리에 씌워 두면 한 철 만에 그 틀대로 뿌리가 차오른다는 거예요. 뿌리 자체가 워낙 크게 자라는 식물이라 가능한 일이었어요. 존 제라드는 반 헌드레드웨이트, 그러니까 25킬로그램이 넘고 한 살배기 아이만 한 뿌리를 봤다고 적었고요. 참고로 이 뿌리는 피부에 닿기만 해도 붉어지고 물집이 잡힐 만큼 독해요.",england,19c,folklore,book-pd,https://botanical.com/botanical/mgmh/b/brywhi77.html,repeated,25kg은 반 헌드레드웨이트 환산값. 노퍽에서는 지금도 이 식물을 맨드레이크라 부른다고 같은 출처가 적는다.
브리오니아,bstory-bryony-fenland-mandrake-contest,선술집 벽난로 위의 뿌리 대회,케임브리지셔 습지 사람들은 사람 닮은 뿌리를 캐 와 술집에서 겨뤘어요.,"케임브리지셔 펜 지방에는 흰브리오니아 뿌리를 잉글랜드 맨드레이크로 삼는 관습이 있었어요. 갈래진 굵은 뿌리를 캐서 사람 모양으로 다듬고, 밀알을 박아 싹을 틔워 머리카락처럼 만들기도 했죠. 펜 사람들은 그중 가장 사람을 닮은 뿌리를 골라 씻고 자기 표시를 새긴 뒤 마을 선술집으로 가져갔어요. 뿌리들은 술집 벽난로 선반 위에 나란히 놓였고, 누구 것이 사람 형상에 가장 가까운지 주인 아주머니가 심사해 상을 줬대요. 캐낸 뿌리는 으깨어 쥐구멍에 넣어 쥐를 쫓거나, 구슬로 깎아 아이 이앓이 목걸이를 만들거나, 부적처럼 간직하는 데 썼고요. 뿌리 깎기 자체는 1597년 존 제라드의 허벌에 이미 적혀 있고, 펜의 술집 대회는 1969년 에니드 포터가 기록으로 남겼어요.",england,20c,folklore,other,https://folklorefinder.uk/legends/the-fenland-mandrake,single_source,"술집 대회 부분의 1차 근거는 Enid Porter, Cambridgeshire Customs and Folklore(1969). 지역 한정 관습이라 일반화 금지."
골고사리,bstory-harts-tongue-deer-centipede,사슴 혀와 지네 다리,"잎은 수사슴의 혀를, 잎 뒷면 홀씨주머니 줄은 지네 다리를 닮아 이름이 붙었어요.","골고사리의 영어 이름 하츠텅은 잎 모양이 다 자란 수사슴의 혀를 닮았다고 해서 붙었어요. 종소명 스콜로펜드리움은 그리스어로 지네를 뜻하는 스콜로펜드라에서 왔는데, 잎 뒷면에 줄줄이 늘어선 홀씨주머니가 꼭 지네 다리처럼 보이기 때문이에요. 속명 아스플레니움은 비장과 얽혀 있고요. 1653년 니컬러스 컬페퍼는 이 고사리가 비장과 간이 굳고 막힌 데, 그리고 간과 위의 열에 듣는다고 적었어요. 그리스 의사 디오스코리데스는 뱀에 물리거나 쏘인 데 좋다고 했고, 잎을 태워 습포로 붙이는 방식이 전해졌어요. 이 고사리가 살무사 다니는 곳에 잘 자란다는 이야기도 있었는데, 쐐기풀 옆에 소리쟁이가 나는 것처럼 해독제가 늘 곁에 있다는 식이었어요.",britain,traditional,folklore,other,https://northwestnatureandhistory.co.uk/2023/09/26/the-harts-tongue-fern/,repeated,약효 서술은 17세기 약초서 기록을 옮긴 것이고 현대 의학적 근거가 아니다. 빅토리아 양치식물 광풍(pteridomania)은 '양치' 항목에 배정해 중복을 피했다.
골고사리,bstory-harts-tongue-syracuse-sinkholes,싱크홀 바닥에만 남은 고사리,미국에 남은 골고사리의 90퍼센트가 뉴욕주 시러큐스 근처에 몰려 있어요.,"골고사리의 북아메리카 변종은 아무 데서나 살지 못해요. 빙하가 깎아 낸 웅덩이 지형, 백운암과 석회암 같은 석회질 암반, 싱크홀과 동굴 입구, 서늘하고 축축한 너덜지대의 짙은 그늘이 조건이에요. 뉴욕주에 남은 개체군은 스무 곳이 채 안 되고 그마저 시러큐스 주변에 몰려 있는데, 미국 전체에 알려진 개체의 90퍼센트가 이 좁은 지역에 있어요. 미국 어류및야생동물국은 이 변종을 멸종위기종보호법상 위협종으로 지정했고, 1989년 연방관보에 최종 규칙이 실렸어요. 법의 보호를 받기 전에는 채석과 광산 개발로 큰 개체군이 통째로 사라지기도 했어요. 지금은 이 고사리가 자라는 곳에서 새로 광산이 열릴 가능성은 낮다고 봐요.",usa,modern,history,other,https://guides.nynhp.org/harts-tongue-fern/,repeated,"대상은 Asplenium scolopendrium var. americanum. 유럽·아시아 개체군은 흔한 편이라 ""골고사리 자체가 멸종위기""로 오독되지 않게 변종임을 밝힐 것."
등골나물,bstory-eupatorium-milk-sickness-bixby,송아지로 증명한 우유병의 정체,1834년 일리노이 숲에서 쇼니족 노파가 한 여의사에게 풀 한 포기를 가리켰어요.,"애나 피어스는 1800년대 초 필라델피아에서 태어나 어릴 때 일리노이 남부로 옮겨 왔어요. 필라델피아에서 간호와 조산, 치과를 배우고 돌아와 카운티에서 유일한 의료인이 됐죠. 그 사이 우유병이 그의 어머니와 올케를 데려갔어요. 1834년, 소를 찾아 숲을 헤매던 그는 강제 이주를 피해 숨어 지내던 쇼니족 노파를 만났어요. 노파는 능선에 자란 흰등골나물을 가리켰고, 애나는 송아지에게 이 풀을 먹여 우유병 특유의 떨림 증상이 나타나는 걸 확인했어요. 3년에 걸친 계몽과 제거 운동으로 일리노이 남동부에서 이 풀은 거의 사라졌어요. 미 농무부가 독성 성분 분석을 발표한 건 1927년, 그가 죽고 오십 년 가까이 지난 뒤였고 그의 이름은 실리지 않았어요.",usa,19c,history,magazine,https://www.smithsonianmag.com/innovation/how-1800s-midwife-solved-poisionous-mystery-180982343/,repeated,흰등골나물은 옛 학명이 Eupatorium rugosum으로 등골나물속에서 갈라져 나온 종(현 Ageratina altissima)이다. 링컨의 어머니 낸시 행크스 링컨도 이 병으로 죽은 것으로 본다는 서술이 같은 기사에 있다.
등골나물,bstory-eupatorium-mithridates,독을 마시던 왕의 이름,등골나물속의 학명은 스물다섯 나라 말을 했다는 폰토스 왕에게서 왔어요.,"등골나물속의 학명 에우파토리움은 폰토스의 왕 미트리다테스 6세의 별칭 에우파토르에서 왔다고 해요. 기원전 132년부터 63년까지 산 인물인데, 기억력이 대단해 스물다섯 가지 언어를 구사했다고 전해지고 암살을 두려워한 나머지 치사량에 못 미치는 독을 조금씩 계속 먹어 몸을 길들였어요. 이 방법에는 그의 이름을 딴 미트리다티즘이라는 말이 붙었고, 만능 해독제를 뜻하는 미트리다트라는 단어도 남았고요. 그가 약으로 썼다고 전해지는 식물이 이 무리예요. 다만 이름의 유래를 왕이 아니라, 그가 두 강이 만나는 자리에 세운 도시 에우파토리아에서 찾는 설명도 있어요. 그 강가에 이 풀이 무성하게 자랐다는 거죠.",anatolia,ancient,history,other,https://pontosworld.com/index.php/pontus/i-m-feeling-lucky/275-eupatorium,varies,출처 자체가 왕 기원설과 도시 기원설을 병기한다. 어느 한쪽으로 단정하지 말 것. 지역 문화 사이트라 학술 검증도는 낮다.
가는동자꽃,bstory-ragged-robin-flos-cuculi,뻐꾸기가 울면 피는 꽃,"학명 flos-cuculi는 '뻐꾸기의 꽃', 셰익스피어 시대에는 '까마귀꽃'이라 불렸어요.","가는동자꽃의 학명에서 플로스쿠쿨리는 뻐꾸기의 꽃이라는 뜻이에요. 5월에서 6월, 뻐꾸기가 돌아와 울기 시작할 무렵에 꽃이 피기 때문이에요. 꽃잎 하나가 좁은 네 갈래로 깊게 갈라져 헝클어진 것처럼 보이는데, 영어 이름 래기드 로빈이 여기서 왔어요. 셰익스피어 시대에는 크로플라워, 곧 까마귀꽃이라 불렸고 햄릿에서 오필리아가 엮은 화환의 꽃 가운데 하나로 등장해요. 잉글랜드에서는 6월 11일 성 바나바 축일에 바쳐진 꽃인데, 그 무렵이 건초를 만드는 철이었기 때문이에요. 축축한 초지와 습한 숲에 살고 혀가 긴 벌이 특히 좋아해요. 빅토리아 시대 꽃말로는 열정, 혐오, 재치가 함께 붙어 있었어요.",britain,traditional,folklore,garden,https://www.plantlife.org.uk/plants-and-fungi/ragged-robin/,repeated,햄릿의 crow-flowers를 어떤 종으로 볼지는 학자마다 갈린다. 한국 동자꽃(Lychnis cognata)의 동자승 전설은 전혀 다른 종의 이야기라 섞지 말 것. 현재 학명은 Silene flos-cuculi.
가는동자꽃,bstory-ragged-robin-cuckoo-spit,뻐꾸기 침이라 불린 거품,초지에 맺힌 하얀 거품은 뻐꾸기가 뱉은 게 아니라 거품벌레 애벌레의 은신처예요.,"봄이면 초지 식물의 잎겨드랑이에 하얀 거품 덩어리가 생겨요. 영국에서는 이걸 뻐꾸기 침이라 불렀는데, 뻐꾸기 울음이 들리기 시작하는 계절에 나타나기 때문이지 새와는 아무 상관이 없어요. 실제로 이 거품을 만드는 건 거품벌레 애벌레예요. 영국에는 거품벌레가 열 종 있고 그중 초원거품벌레가 가장 흔해요. 거품은 대개 5월에서 7월 사이에 보이고 식물이 자라는 데는 대체로 지장이 없어요. 다만 애벌레가 새순 끝을 빨면 자란 모양이 뒤틀릴 수 있어요. 거품벌레는 물관 즙을 빨아 먹기 때문에 세균병을 옮길 수 있는데, 영국에서는 아직 그 병이 확인되지 않았어요.",britain,modern,history,garden,https://www.rhs.org.uk/biodiversity/cuckoo-spit-spittlebugs,repeated,RHS 문서는 거품벌레 일반을 다루며 가는동자꽃을 특정하지 않는다. flos-cuculi 이름을 두고 '뻐꾸기 침'에서 왔다는 대안 설명이 있어 배경으로 묶었다.
몰약의 꽃,bstory-myrrh-ovid-myrrha-tree,나무가 되어 흘린 눈물,오비디우스의 미르라는 초승달이 아홉 번 뜰 동안 도망친 끝에 나무가 됐어요.,"오비디우스의 변신 이야기 10권에는 키프로스 왕 키니라스의 딸 미르라가 나와요. 아버지를 향한 금지된 사랑에 시달리다 목숨을 끊으려 한 그를 유모가 발견하고, 첫 수확을 바치는 케레스 축제 아흐레 동안 아버지의 침실로 들여보내요. 술에 취한 키니라스는 상대가 딸인 줄 몰랐고, 마침내 등불을 들어 얼굴을 확인한 순간 칼을 뽑아요. 어둠 속으로 달아난 미르라는 초승달이 아홉 번 돌아올 때까지 헤매다 사바 사람들의 땅에 이르러, 산 자의 세계에서도 죽은 자의 세계에서도 자신을 쫓아내 달라고 빌어요. 신들이 응답해 발끝에서 뿌리가 뻗어 나오고 그는 몰약나무가 돼요. 그 눈물이 굳은 것이 몰약이고, 나무껍질을 가르고 태어난 아이가 아도니스예요.",rome,ancient,literary,book-pd,https://ovid.lib.virginia.edu/trans/Metamorph10.htm,repeated,해당 대목은 10권 298~559행. 오비디우스는 이 수지가 주인의 이름을 그대로 간직한다고 적는다.
